name,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31
"INVESTORS BANCORP, INC.",-0.074353,0.025271,0.083627,-0.019592000000000002,0.020815999999999998,0.11093,0.030281,0.028673999999999998,0.025087,-0.017088000000000002,-0.036857,-0.038988999999999996,0.009826,-0.005988,-0.008283,0.042017,0.008065,0.044364,-0.02733,-0.013689,-0.007305000000000001,0.010369999999999999,-0.019795,0.004488,-0.041228999999999995,-0.021110000000000004,0.029553,-0.041406,-0.088835,0.108229,-0.153094
INVESTORS REAL ESTATE TRUST,0.061093,0.023184,0.003021,-0.084337,0.020168,0.036244,0.15421300000000002,-0.096774,0.009316999999999999,-0.076923,-0.0033729999999999997,-0.010152000000000001,0.073504,0.00161,0.009646,-0.015924,-0.042553,0.035897,-0.051155,-0.001761,-0.179894,0.131183,0.026975,0.045028,0.005385999999999999,-0.009042,-0.005474,0.110092,-0.091973,-0.018416,-0.066229
IONIS PHARMACEUTICALS INC,0.026442999999999998,0.253328,0.015759000000000002,0.23575,-0.290939,0.6843729999999999,0.093007,-0.069622,0.118427,-0.192285,0.198756,-0.049803,0.110941,0.030077,0.023281999999999997,-0.054457000000000005,0.12643000000000001,-0.028366,-0.09353,0.044135,0.005712,-0.165468,-0.02382,0.084127,-0.106752,0.048236,0.046016,0.128912,-0.039356,0.176387,-0.07256800000000001
IRON MOUNTAIN INC,0.09730499999999999,0.034647000000000004,-0.067945,-0.010284,-0.101252,-0.021642,0.000909,0.102217,0.015363,-0.0035759999999999998,-0.025512,0.0046029999999999995,-0.000286,0.060244,0.082075,0.000761,0.028277999999999998,0.02175,-0.062454,-0.071561,-0.101913,0.063175,0.032867,-0.019151,0.069315,0.002856,0.028197,-0.027493,-0.11326800000000001,0.109768,-0.027936000000000002
IRONWOOD PHARMACEUTICALS INC,0.046837,0.080688,-0.05590900000000001,0.19040500000000002,-0.195844,0.222005,-0.020186000000000003,-0.059516,0.17454799999999998,0.010065,-0.043376,0.08517200000000001,0.066064,-0.059851999999999995,-0.101408,-0.011285,-0.024731,0.12288700000000001,-0.132021,-0.012008000000000001,-0.041188,0.08662,0.174336,0.025386000000000002,0.029064,0.008368,-0.002075,-0.040541,-0.290358,0.054962,-0.25036200000000003
ISRAMCO INC,-0.14943099999999998,-0.038298,-0.00885,0.063776,0.15107900000000002,0.22656300000000001,0.055625999999999995,0.007241,-0.029553,-0.035802,-0.026035,-0.050393999999999994,0.060914,0.0017399999999999998,-0.022145,0.030195,-0.02069,0.045774999999999996,-0.119108,0.027711,-0.02464,-0.010486,0.030830000000000003,0.050465,0.093416,-0.03987,0.01822,0.015813999999999998,-0.10815200000000001,0.112081,-0.021065999999999998
ISTAR INC.,-0.062561,0.08029199999999999,0.043436,-0.007401,0.037279,0.09793400000000001,0.012275000000000001,-0.092967,0.073084,-0.019934,0.036441,-0.009812,-0.0057799999999999995,-0.007475000000000001,-0.028452,0.016365,-0.008475,-0.017094,-0.017391,-0.066372,-0.042654,0.0069310000000000005,-0.00295,0.06804700000000001,-0.003693,0.007414,0.037718,-0.001787,-0.059982,0.025714,-0.141386
JAZZ PHARMACEUTICALS PLC,-0.06763,0.06836,-0.17977100000000001,-0.018978,-0.09886400000000001,-0.053348000000000007,0.052108,0.118224,0.08776199999999999,0.09433,0.097499,-0.08613799999999999,0.068288,-0.012154,-0.027667,-0.020821999999999997,-0.032274,-0.012646999999999999,-0.036425,0.082362,-0.00645,0.042748999999999995,0.006954,0.11155,0.019527000000000003,0.004527,-0.01248,-0.016323,-0.055374,-0.047979,-0.18015899999999999
"JERNIGAN CAPITAL, INC.",0.028058,0.13055999999999998,0.027284000000000003,0.205683,-0.026082,0.061596000000000005,0.079717,-0.017102,0.039633,0.087401,0.010851,-0.042508,0.002242,-0.033636,-0.085607,0.075103,-0.00146,0.0063349999999999995,-0.06247,-0.066807,-0.047914000000000005,0.092362,0.060773,0.028645999999999998,-0.017215,-0.045645,0.10005499999999999,-0.018491,0.014515,0.092489,-0.056595000000000006
JOHNSON & JOHNSON,0.076404,0.032399,-0.040645,-0.010139,-0.018116,-0.033537,0.03513,-0.017012,0.08618100000000001,0.019147,-0.008671,0.045517,0.031501,0.0032500000000000003,0.0036919999999999995,-0.017828999999999998,0.072302,0.005452,0.002799,-0.01095,-0.054056,-0.01332,-0.012954,-0.047196999999999996,0.014379,0.09213800000000001,0.023166000000000003,0.025837,0.013172,0.05579,-0.121511
KARYOPHARM THERAPEUTICS INC.,-0.29885100000000003,0.099851,0.348238,-0.022111000000000002,-0.25591,0.274862,0.018418,0.101064,0.0019320000000000001,0.238187,-0.20405,-0.205479,0.11453200000000001,-0.067403,0.2109,0.074364,-0.07012800000000001,0.095984,-0.142091,0.23125,0.249577,-0.09140100000000001,-0.025335,0.42048900000000006,-0.08557600000000001,0.046498,0.183915,-0.190974,-0.381092,-0.013283,-0.099038
"KEMPHARM, INC",-0.43864600000000004,0.060301999999999994,0.023697,0.039352,-0.175947,-0.027027000000000002,-0.180556,0.20339,0.15493,0.195122,-0.061224,-0.054348,-0.08045999999999999,-0.1625,-0.08955199999999999,0.213115,0.027027000000000002,0.0,0.065789,0.54321,-0.064,0.35042700000000004,-0.348101,0.203883,0.048387,-0.369231,0.268293,-0.076923,-0.55,0.185185,-0.304688
KILROY REALTY CORP,0.055660999999999995,0.10439,-0.007922,-0.039997,0.035761,0.0070999999999999995,0.043613,0.022262,0.030728,-0.060855,-0.021504,0.03814,0.032163,-0.07638099999999999,-0.002593,0.033439,0.001547,0.058262,-0.004046,-0.044608,-0.045149,0.048238,0.010006,0.062509,-0.000722,-0.035563,0.002605,-0.013604,-0.039197,0.017567,-0.096376
KIMCO REALTY CORP,0.113556,0.031071,-0.063863,-0.036606,-0.072021,-0.040209999999999996,-0.004307,-0.010731,-0.025713,-0.089072,-0.06926199999999999,-0.135535,0.046180000000000006,0.114441,-0.02775,-0.003568,-0.05728900000000001,0.019823999999999998,-0.00486,-0.123416,-0.059711,-0.037433,0.027083,0.065472,0.098965,-0.001177,0.025165000000000003,-0.021625000000000002,-0.022103,0.016159,-0.08685000000000001
"KINDRED BIOSCIENCES, INC.",-0.132353,0.10734500000000001,0.061224,0.19951899999999997,0.082164,-0.21296299999999999,0.0,0.541176,-0.206107,0.355769,-0.014184,-0.021583,0.264706,-0.15116300000000002,0.041096,0.032895,-0.050955,0.026846000000000002,0.235294,-0.074074,0.017143,-0.02809,0.05780300000000001,0.11475400000000001,0.044118000000000004,0.2723,0.09963100000000001,-0.063758,0.042294,-0.064649,-0.194853
KITE REALTY GROUP TRUST,0.043171,0.095166,-0.050312,-0.04016600000000001,-0.090278,-0.035299,-0.023701,0.035882,-0.057035999999999996,-0.050773,-0.038953,-0.11738699999999999,0.053422,0.10050200000000001,-0.019971000000000003,0.006461,-0.062099,0.028892,0.019240999999999998,-0.123597,-0.10201700000000001,0.005945000000000001,-0.01264,0.065897,0.088591,0.006293999999999999,0.036159,-0.047483000000000004,-0.029580000000000002,0.042298,-0.14657799999999999
KOSMOS ENERGY LTD.,-0.050523,0.018349,0.118919,0.032206,-0.187207,0.017274,0.32264200000000004,-0.067047,-0.061162,0.08469099999999999,-0.097598,-0.001664,0.068333,0.029641,0.06666699999999999,0.130682,-0.035176,0.039063,-0.14160399999999998,0.008759,-0.219971,0.16883099999999998,0.11746000000000001,0.10369300000000001,0.06434999999999999,-0.08343400000000001,0.19261199999999998,0.034291999999999996,-0.305882,-0.17103200000000002,-0.243494
"KURA ONCOLOGY, INC.",-0.084459,0.515904,0.404542,0.083189,-0.35200000000000004,0.197531,0.216495,0.059322,0.336,0.053891999999999995,0.130682,-0.105528,0.044944,-0.026882000000000003,-0.20442,1.076389,-0.0033439999999999998,0.077181,-0.046729,0.281046,0.153061,-0.170354,-0.192,0.09901,0.09309300000000001,0.11538500000000002,0.009852,-0.146341,-0.378857,0.168353,0.105512
LADDER CAPITAL CORP,0.013404000000000001,0.070492,0.016845000000000002,0.017696,-0.04229599999999999,0.131703,-0.011498,-0.011661999999999999,0.064159,0.021483,0.013158000000000001,-0.038278,-0.025586,-0.018643,0.042553,0.026239,-0.024672999999999997,0.015625,0.021612,0.061628999999999996,0.020733,0.042316,-0.078249,0.116547,0.027384,0.023687999999999997,0.08630399999999999,-0.006045,-0.005903,0.0481,-0.09121800000000001
LAKELAND BANCORP INC,-0.013865,0.046573,0.154072,0.028571,0.007835,0.246996,0.111111,-0.048718000000000004,0.067116,-0.005076000000000001,-0.007653,-0.030848,0.005333,0.03183,-0.043928,0.102703,0.007352999999999999,0.021898,-0.078947,0.044156,-0.044775999999999996,0.039266999999999996,-0.017632000000000002,0.036667,-0.012438,-0.02267,0.0007729999999999999,-0.064767,-0.087535,0.010625,-0.104053
LAKELAND FINANCIAL CORP,-0.041981000000000004,0.098277,0.046932999999999996,-0.011719,0.045454999999999995,0.145494,0.122275,-0.058066000000000006,0.021837,-0.050011,0.064007,-0.07074,0.08131000000000001,0.007411,-0.055217,0.121031,-0.004516,0.049710000000000004,-0.043212,-0.004125,-0.057416,0.020305,0.033527999999999995,0.026726,-0.012298,0.011621,0.016086,-0.056627000000000004,-0.068632,0.075993,-0.132613
LAMAR ADVERTISING CO/NEW,0.030746000000000002,0.023529,-0.08149100000000001,0.060003,-0.02848,0.04476,0.025796,0.123141,-0.00053,0.001192,-0.035724,-0.028582999999999997,0.062705,-0.040777,-0.056823,0.04206699999999999,0.027871,0.06800099999999999,-0.002127,-0.030171999999999997,-0.076806,-0.028584000000000002,0.000785,0.08648600000000001,0.0,0.07788,0.046448,0.021543999999999997,-0.057583999999999996,0.03437,-0.075686
"LAREDO PETROLEUM, INC.",-0.1346,-0.043893,0.225549,0.050489,-0.075969,0.341443,-0.115697,-0.041726,0.020664,0.055675999999999996,-0.11917799999999999,-0.08631399999999999,-0.104681,0.231939,-0.041666999999999996,0.041063,-0.078113,-0.103188,-0.007483999999999999,-0.082941,-0.137718,0.038141,0.262916,-0.156364,0.036638000000000004,-0.031185,-0.110515,-0.014475,-0.35862900000000003,-0.166031,-0.17162500000000003
"LEXICON PHARMACEUTICALS, INC.",0.009852,0.137282,-0.14951,0.301873,-0.179303,0.026972,-0.09192399999999999,0.036153,0.11932999999999999,-0.105985,0.08856299999999999,-0.11274800000000001,0.187726,-0.009119,-0.07116600000000001,-0.18824300000000002,-0.170871,0.002944,-0.033268,0.11133599999999999,-0.214026,-0.006952000000000001,-0.03734,0.406061,0.034483,-0.0016669999999999999,-0.034224000000000004,-0.077787,-0.26616700000000004,0.034483,-0.180247
LEXINGTON REALTY TRUST,0.08783099999999999,0.07517299999999999,-0.00736,-0.029194,-0.015534,0.018737999999999998,0.062439,-0.007407,0.041045,-0.090054,0.019038,-0.055064,0.049428,0.027245,-0.031434000000000004,0.05426,-0.009785,0.033597,-0.060468,-0.065285,-0.117517,0.010992,0.021601,0.073383,0.032155,0.006873000000000001,0.062571,-0.09234500000000001,-0.06385500000000001,0.129987,-0.044703999999999994
LIBERTY PROPERTY TRUST,0.077036,0.041793,-0.0036249999999999998,-0.009823,0.001983,-0.025476000000000002,0.014594000000000001,-0.028100999999999998,0.027351,-0.012424,0.052398999999999994,0.012817,0.000487,0.032179,0.013803000000000001,-0.026761,0.044325,0.046642,-0.032754,-0.037201,-0.05192,0.022160000000000003,0.052605000000000006,0.05715,0.011762,-0.033159999999999995,0.020765,-0.025143,-0.008994,0.081681,-0.06646099999999999
"LIFE STORAGE, INC.",-0.030941,-0.01525,-0.120836,-0.011778,-0.082528,0.007192,0.049611999999999996,-0.033544,0.08815200000000001,-0.073451,-0.033243999999999996,-0.044521,-0.010681000000000001,-0.0008100000000000001,0.00753,0.1117,0.00012200000000000001,0.111235,-0.008239999999999999,-0.055799,-0.054633,0.063136,0.070881,0.046133,0.051773,-0.0035970000000000004,0.01709,-0.025,0.0,0.036958000000000005,-0.04762400000000001
LIGAND PHARMACEUTICALS INC,-0.002676,0.13088,-0.23406,-0.0121,-0.062022,0.090567,-0.026724,0.043303,-0.013018,0.011565,0.050359,-0.025996000000000002,0.121167,-0.0040360000000000005,0.065834,0.056491,0.067573,-0.092879,0.038529,0.15109899999999998,-0.036352999999999996,0.087366,-0.062424,0.24139500000000003,0.077719,0.053869,0.189438,0.05699099999999999,-0.399577,-0.042716000000000004,-0.13988699999999998
LILLY ELI & CO,0.04958,0.05257100000000001,-0.055857000000000004,0.032283,-0.07998999999999999,-0.084101,0.09579900000000001,0.047314999999999996,0.081786,0.015699,-0.024373,-0.024007,0.034309,0.004374,-0.010283,0.052282,-0.042086,0.039297,-0.002127,-0.035638,-0.047483000000000004,0.004544,0.047821999999999996,0.055908,0.0034100000000000003,0.157975,0.074917,0.015712,0.01053,0.09924799999999999,-0.024612
LIPOCINE INC.,-0.652174,0.21381599999999998,-0.086721,0.323442,-0.280269,0.06542099999999999,0.076023,-0.016304,0.093923,-0.015152,0.087179,-0.134434,0.095368,0.261194,-0.254438,0.050265000000000004,-0.110831,0.011331,-0.036415,-0.616279,0.439394,-0.19473700000000002,0.006535999999999999,-0.233766,0.101695,0.007692,0.137405,-0.073826,0.014493,-0.028571,-0.044118000000000004
"LIVE OAK BANCSHARES, INC.",-0.125155,-0.070872,0.081617,0.018362,0.106103,0.087774,0.067435,0.105405,0.122249,-0.055773,0.11547299999999999,0.013250999999999999,-0.010225,0.043388,-0.11366300000000001,0.049217000000000004,0.010661,0.08776400000000001,-0.07378599999999999,0.127883,-0.028624999999999998,0.065134,0.016187,0.047080000000000004,0.037225,-0.07177800000000001,0.063269,-0.11305799999999999,-0.313433,-0.025,-0.17308800000000002
LIVEPERSON INC,-0.09169100000000001,0.052839,0.167041,0.079589,0.010702,-0.058823999999999994,-0.05625,-0.033113000000000004,-0.034247,-0.028369,0.029197,0.35461,0.151832,0.231818,-0.01107,0.011193999999999999,0.0369,-0.209964,0.036036,0.03913,0.209205,0.131488,0.027523,0.151786,0.090439,0.099526,0.15948299999999999,-0.035316,-0.129094,-0.165044,-0.00053
"LOGMEIN, INC.",0.035254,0.35440600000000005,-0.022233,0.082515,0.051001000000000005,0.066842,-0.042637999999999995,0.12480600000000001,-0.151249,0.06267,0.158974,-0.015486999999999999,-0.058559,0.114354,-0.015457,-0.038024,0.099955,-0.014870000000000001,-0.037815,0.09869,-0.079094,0.0,-0.0463,-0.018149,-0.043095,-0.215012,0.06415799999999999,0.036649,-0.033446,0.074431,-0.11558099999999999
LTC PROPERTIES INC,0.11347099999999999,0.038276,-0.026714,0.004815,-0.032506,-0.089004,0.037614999999999996,-0.0025540000000000003,0.037711999999999996,-0.0031090000000000002,0.002714,0.011497,0.070124,0.008562,-0.054609,-0.030023,-0.00596,-0.010320000000000001,-0.045812,-0.05465,-0.093704,0.033559,-0.043684,0.143292,0.04351,-0.008891,0.106,-0.046285999999999994,-0.026071,0.09025,-0.098407
M&T BANK CORP,-0.010628,-0.031041,0.039019,-0.018846,0.057106000000000004,0.178522,0.08677199999999999,0.039251,0.027065000000000002,-0.068815,0.004395,0.011647000000000001,0.035023,0.00741,-0.08912,0.089138,0.035581,0.017568999999999998,0.012075,0.11573800000000001,-0.004927,-0.024916,-0.011337,-0.051517,-0.011215999999999999,0.018807,0.027690000000000003,-0.071183,0.005286999999999999,0.02781,-0.15312699999999999
MACATAWA BANK CORP,0.036313,0.044474,0.007742,0.026992,0.017522,0.16359200000000002,0.103924,-0.018252,-0.0058709999999999995,-0.023715,-0.031377,-0.030303,0.032468,0.01153,-0.0031090000000000002,0.0721,-0.021442000000000003,0.018924,-0.017682,0.036000000000000004,-0.039575,0.038423,0.039922,0.13763999999999998,0.004136,0.010708,0.02119,-0.060946,-0.073442,-0.058986000000000004,-0.051281999999999994
MACERICH CO,0.118842,0.045087,-0.074742,-0.012456,-0.124768,-0.0308,0.043453,-0.030350000000000002,-0.008735,-0.044226999999999995,-0.030590000000000003,-0.069037,0.011322,-0.01154,-0.06813,0.04169,-0.006731,0.199451,0.014362999999999999,-0.0169,-0.075732,-0.049542,0.028561,-0.021694,0.021570999999999996,0.03924,0.007110999999999999,-0.05873300000000001,-0.06637699999999999,-0.011236,-0.139392
MACK CALI REALTY CORP,0.028963000000000003,0.05,-0.015603,-0.019452,-0.051065,0.053349,0.072828,-0.029289999999999997,0.040328,-0.07581500000000001,0.009651,-0.016266,0.019917,-0.025792000000000002,-0.127668,0.035823999999999995,-0.03121,-0.028107000000000004,-0.025757,-0.059833,-0.158445,-0.010657000000000002,0.039497,0.151427,0.025797,-0.030078999999999998,0.12172599999999999,-0.026557,-0.035748,0.066995,-0.09556800000000001
MACKINAC FINANCIAL CORP /MI/,0.022079,0.069936,-0.019525,0.003463,0.024369000000000002,0.15972799999999998,-0.005861,-0.023756,0.017490000000000002,0.025224000000000003,0.07308200000000001,-0.041096,0.007857,0.03574,0.0013800000000000002,0.076499,0.015484,-0.014612,0.032881999999999995,0.037107,-0.026683,0.012461,-0.036923,-0.0019320000000000001,0.077419,-0.004824999999999999,-0.009091,-0.001835,-0.037037,-0.051281999999999994,-0.069595
MACROGENICS INC,0.055947,0.133383,-0.025499,0.0033550000000000003,-0.207957,0.094555,-0.211724,-0.09638,0.144559,-0.12015100000000001,0.161828,-0.17862100000000003,-0.013521,-0.056539,0.144673,-0.022739,0.070887,-0.023749,-0.016563,0.187895,0.111653,0.0027900000000000004,-0.083466,-0.01431,-0.09150900000000001,0.0,0.05908,-0.019662,-0.23227599999999998,0.045564999999999994,-0.262057
MAJESCO,-0.07652199999999999,0.071563,-0.079086,-0.028626,-0.10609,0.098901,0.21600000000000003,-0.157895,-0.013672,0.021782,0.067829,-0.137931,0.037895,-0.01217,0.01232,0.01217,0.19639299999999998,-0.10720299999999999,0.0075049999999999995,0.078212,-0.067358,-0.06296299999999999,0.0,0.12648199999999998,0.078947,0.268293,-0.08333299999999999,0.055944,-0.022517,-0.031164999999999998,-0.008392
MALLINCKRODT PLC,-0.04072,0.10793,0.10692,-0.063858,-0.15076,-0.110699,-0.054649,-0.021879,0.075723,-0.149752,0.052725999999999995,-0.080776,0.038952,0.022092999999999998,-0.103057,-0.090312,-0.152529,-0.31102,0.033914,-0.199468,-0.07641200000000001,-0.13189399999999998,-0.10221,0.29615400000000003,0.107418,0.256699,0.46951,-0.149449,-0.145002,-0.050678,-0.335855
MANHATTAN ASSOCIATES INC,-0.027302,-0.094807,0.04255,-0.047918,-0.121138,0.034755,0.012022999999999999,-0.033377,-0.021654,0.037886,-0.102978,0.0032129999999999997,0.026046,-0.080316,-0.048643,-0.011415,0.0069759999999999996,0.059484,0.117024,0.066209,-0.20295300000000002,-0.005226,0.028176,0.010683,0.080193,0.023612,0.205112,-0.058457999999999996,-0.125641,0.037495,-0.144559
"MANHATTAN BRIDGE CAPITAL, INC",0.20634899999999998,0.065789,0.103943,0.163961,-0.142259,0.157025,0.1,-0.157895,-0.023438,-0.055999999999999994,-0.101695,-0.009615,0.15534,-0.07521,0.037037,0.044642999999999995,0.051709,-0.015702,0.016793,0.000841,0.05042,0.11199999999999999,0.096403,-0.03,0.037801,-0.076821,-0.029197,-0.037593999999999995,-0.03125,-0.034539,-0.022147
MANNKIND CORP,0.221053,-0.14655200000000002,-0.19090900000000002,-0.22596800000000003,-0.32709699999999997,0.127756,0.353241,0.105701,-0.24715900000000002,-0.441509,-0.40973,0.739927,-0.072368,-0.078014,0.5923080000000001,0.048309,0.5161290000000001,-0.054710999999999996,-0.254019,0.17241399999999998,0.077206,-0.221843,-0.254386,0.176471,-0.05,-0.18947399999999998,-0.285714,0.663636,0.0,-0.027322000000000003,-0.40449399999999996
MARATHON OIL CORP,0.148432,-0.091272,0.104839,0.052597,-0.16635000000000003,0.374052,-0.041528,-0.032351,-0.041791,-0.0125,-0.058861,-0.121049,-0.089862,0.032068,-0.086672,0.21942399999999998,0.048673,0.047117000000000006,0.14083600000000002,0.074424,-0.19901,0.11088200000000001,0.131432,0.17698599999999998,-0.026598,0.012464,0.020833,0.082287,-0.18427800000000003,-0.118483,-0.14080299999999998
MARINUS PHARMACEUTICALS INC,-0.773214,0.314961,-0.050898000000000006,0.14826499999999998,-0.32966999999999996,-0.139344,-0.038095,0.19802,0.140496,0.282609,-0.18644100000000002,-0.194444,0.181034,0.364964,0.636364,0.918301,-0.056218000000000004,0.299639,0.133333,-0.090686,-0.30593,-0.258252,0.162304,0.40765799999999996,0.13119999999999998,0.046676,-0.035135,0.40055999999999997,-0.532,-0.002137,-0.38543900000000003
MARLIN BUSINESS SERVICES CORP,0.075198,0.12638,0.03159,0.030851000000000003,-0.097007,0.17085699999999998,0.027027000000000002,0.098086,0.043137,0.081933,-0.01165,0.001572,-0.007890000000000001,0.033797,0.009231,0.101533,-0.238261,0.095434,-0.060797,0.058036000000000004,0.09451499999999999,0.098837,-0.03351,0.076277,0.017036,0.031826,-0.066883,0.008741,-0.078683,-0.039127,-0.120866
MATADOR RESOURCES CO,-0.128521,0.065152,0.08819300000000001,0.060566,-0.103944,0.22145800000000002,-0.033033,0.022126999999999997,-0.085834,-0.011633,-0.08869300000000001,0.051199,-0.062308,0.135236,-0.02803,0.151399,-0.022099,0.077213,0.088462,0.041117999999999995,-0.109534,0.036383,0.094617,-0.142639,0.070538,0.114809,-0.022687,0.009469,-0.127383,-0.209431,-0.31886
MEDICAL PROPERTIES TRUST INC,0.050339999999999996,0.032216,-0.027389,-0.017682,-0.056195,-0.144907,0.051174,0.036585,0.052549,-0.02161,0.013964,-0.009181,0.012355,0.008547,0.013867,0.015957,0.007616,0.034769,0.024104999999999998,-0.050797999999999996,-0.062691,0.08074999999999999,-0.016923,0.061814999999999995,0.053057999999999994,0.026353,0.044413999999999995,0.0073089999999999995,-0.003353,0.16218,-0.05443
"MEDICAL TRANSCRIPTION BILLING, CORP",-0.07853399999999999,0.19318200000000002,-0.07619,-0.030928,-0.044787,-0.019935,-0.17613600000000001,0.034483,-0.093333,0.0,1.0,0.463235,-0.286432,-0.092042,0.10137299999999999,0.035211,1.14966,-0.08544299999999999,-0.09688599999999999,0.245211,0.218462,-0.159091,0.012012,0.029674,0.115274,0.235142,-0.09414199999999999,0.20092400000000002,-0.028845999999999997,-0.015842000000000002,-0.235412
MEDICINES CO /DE,-0.105823,0.16295,0.001534,-0.036508,-0.126921,0.06525,-0.033048,0.062169,0.454092,-0.06715,0.008589,-0.193633,-0.044253999999999995,0.011576,-0.045774,0.009538999999999999,-0.224082,0.009047,-0.057241,0.21177800000000002,-0.075762,0.075767,-0.08652100000000001,0.12529099999999999,0.08387499999999999,0.082561,-0.00302,-0.24488800000000002,-0.222334,-0.048581000000000006,-0.135111
MEDICINOVA INC,0.159754,-0.178808,-0.05,0.27164699999999997,-0.093458,0.041237,-0.1471,-0.077944,0.158273,-0.069876,-0.040067000000000005,0.012174,-0.09622,-0.009506,0.040307,0.175277,0.11617000000000001,-0.018284,-0.073066,0.366306,0.182127,-0.022010000000000002,0.10274,-0.17835,-0.14038899999999999,0.188442,0.286469,0.026293999999999998,-0.21857500000000002,0.020492,-0.17971900000000002
"MEDIDATA SOLUTIONS, INC.",0.020243999999999998,0.133988,0.017874,0.030684,-0.139347,0.150865,-0.10067,-0.002617,0.128785,0.031652,0.13416499999999998,0.08788,0.09862299999999999,-0.017775,-0.024085000000000002,0.041355,-0.036254,-0.114183,-0.04907,0.074799,-0.035971,-0.043405,0.136125,0.081278,0.044064,-0.077582,0.143588,-0.137326,-0.041059,0.098293,-0.126797
"MELROSE BANCORP, INC.",0.0012900000000000001,-0.0026479999999999997,-0.029647,-0.007324000000000001,0.039571,0.032323,0.121805,-0.091922,0.067485,-0.031609,0.014837,0.043766,0.0028910000000000003,-0.013961,0.022656999999999997,0.10193899999999999,-0.046002999999999995,0.001318,0.052632000000000005,0.01075,-0.036473,0.07048499999999999,-0.014629000000000001,-0.022525,-0.0048270000000000006,0.017827,-0.0125,0.0,-0.005823,-0.014515,-0.07183500000000001
MERCANTILE BANK CORP,-0.017185,0.055323000000000004,0.064337,0.008209,0.024953,0.192224,0.169461,-0.143236,0.035294,0.034091,-0.022384,-0.076123,0.018989,0.010801,-0.04494,0.15465600000000002,0.034384,0.027978,-0.041768,-0.013571,-0.051303999999999995,0.011177999999999999,0.061654,0.022663000000000003,0.029917,-0.038961,-0.003097,-0.050833,-0.048247,0.005667999999999999,-0.08390700000000001
"MERCK & CO., INC.",0.032172,0.018226,0.07040600000000001,0.0012740000000000002,-0.059125,0.042064000000000004,-0.030234,0.052998,0.06259100000000001,-0.028237,-0.019043,0.044600999999999995,-0.008447,-0.003277,-0.000313,0.010022,-0.139622,0.003267,0.026778,0.052959,-0.084895,0.013464,0.080778,0.011211,0.027717000000000002,0.085173,0.041292999999999996,0.041260000000000005,0.037637000000000004,0.077843,-0.029997
MERRIMACK PHARMACEUTICALS INC,-0.191904,0.076067,-0.203448,0.37445900000000004,-0.177953,0.055556,-0.259528,-0.23774499999999998,-0.012862,0.003257,0.08116899999999999,-0.138075,-0.316804,0.07258099999999999,0.022556,0.069118,-0.19257200000000002,-0.015331999999999998,-0.113322,0.024390000000000002,0.058095,-0.275428,0.053416,0.034198,-0.440137,0.052953,0.145068,-0.099662,-0.270169,0.123393,-0.116705
MEXCO ENERGY CORP,0.04661,0.130364,0.49713500000000005,-0.019139,0.060976,0.06666699999999999,0.077586,0.055999999999999994,-0.16666699999999998,-0.122727,0.050777,0.015779,0.045388000000000005,0.21198,-0.155172,0.00907,-0.11236,0.10632899999999999,-0.100686,0.0,-0.109415,-0.125714,0.470588,0.235556,0.07733799999999999,-0.040067000000000005,-0.121739,0.108911,-0.23035699999999998,-0.14849199999999999,-0.245232
"MFA FINANCIAL, INC.",0.036061,0.034388,0.026596,-0.005181,-0.022727,0.069767,0.0012790000000000002,0.034076,0.016477,0.032418999999999996,0.028464999999999997,0.001203,0.032452,0.011918999999999999,0.034158,0.020501000000000002,-0.059361,-0.029126,0.015,-0.09596,-0.005587,0.08567399999999999,-0.001328,0.034574,0.0,0.062005,-0.048447,-0.01436,-0.057143,0.046176,-0.051033999999999996
MGM GROWTH PROPERTIES LLC,0.171444,0.016117,-0.069716,0.049067999999999994,0.00959,-0.088146,0.070729,0.02015,-0.015491999999999999,0.07936700000000001,0.058041,-0.016422000000000003,0.050976999999999995,0.025351,0.022386,0.00016299999999999998,-0.023171,-0.007794,0.009904,-0.037393,-0.06450499999999999,0.027048000000000003,0.053881,0.061137,0.040768000000000006,-0.005253,0.014191,-0.026115,-0.040692000000000006,0.00707,-0.057301000000000005
MICROSTRATEGY INC,-0.061756000000000005,-0.0007430000000000001,-0.046315,0.003897,0.163462,-0.004004,0.017367999999999998,0.019757,-0.046796,-0.021263,0.01262,-0.041069,0.051052999999999994,-0.298221,-0.040963,-0.01,0.035628,0.034024,-0.039924,0.048971999999999995,-0.070791,0.007892,-0.011861,0.016554,-0.014046000000000001,0.018787,0.144833,-0.056242,-0.10418100000000001,0.029134000000000004,-0.014579
MID AMERICA APARTMENT COMMUNITIES INC,0.03311,0.004135,-0.113469,0.0,-0.004469,-0.012075,0.068646,-0.021446,0.081938,-0.009637,-0.016316,0.027517,0.033745,-0.009300000000000001,0.028301,0.003945000000000001,-0.034244,0.000879,-0.018352,-0.042436999999999996,-0.100136,0.063155,0.012522,0.022961,0.075994,0.010256000000000001,0.027585000000000002,-0.032638,-0.015446999999999999,0.059871,-0.07589800000000001
